uid,iid,pop_value,time
91,3,0.00358,979767237
35,3,0.0039,974693240
50,3,0.00409,967606812
160,3,0.00457,960676550
177,3,0.00454,962374651
128,3,0.00448,962826881
45,3,0.00456,962933536
84,3,0.00488,957294277
363,3,0.00647,999720448
167,3,0.00451,962963696
74,3,0.00409,965678073
72,3,0.00394,975428797
38,3,0.00451,959988245
136,3,0.00443,963276417
256,3,0.0039,974838550
90,3,0.00367,972054487
196,3,0.00389,974823143
68,3,0.00409,965706658
67,3,0.00447,962485766
187,3,0.00398,974995915
100,3,0.00424,965086396
56,3,0.00385,976817435
130,3,0.00307,980123912
82,3,0.00378,978019498
99,3,0.00449,962258027
143,3,0.00472,958508710
140,3,0.00423,965184358
153,3,0.00396,967846770
109,3,0.00395,974180417
135,3,0.00371,968641948
122,3,0.00455,962669186
103,3,0.00383,972526875
78,3,0.00389,976527067
69,3,0.00457,962686758
96,3,0.00392,976124383
116,3,0.00395,975344947
108,3,0.00386,973281389
79,3,0.00467,959441682
101,3,0.00386,968167201
180,3,0.00435,964126593
107,3,0.00392,976281036
326,3,0.00388,974776840
172,3,0.00395,975133545
104,3,0.00391,973747559
165,3,0.00389,974780919
141,3,0.00449,962634490
133,3,0.00394,974413724
151,3,0.00503,957018372
569,3,0.00415,965967630
214,3,0.00392,974600578
97,3,0.00398,966701465
119,3,0.0038,977337979
198,3,0.00455,959579634
402,3,0.00469,960526453
179,3,0.00391,974765618
112,3,0.00522,956856337
138,3,0.00394,974854552
300,3,0.00412,965504099
182,3,0.00408,967305361
149,3,0.0039,974733926
129,3,0.00306,984509878
184,3,0.00373,971466312
218,3,0.00459,962680487
162,3,0.00472,959353220
148,3,0.00268,1029807782
229,3,0.00404,967348942
252,3,0.00448,962601475
168,3,0.00481,958169465
190,3,0.00373,977418267
393,3,0.00476,959210826
203,3,0.00462,958617515
161,3,0.00538,1013127331
159,3,0.00389,974770753
125,3,0.00398,974259348
185,3,0.00445,962816584
237,3,0.00448,962648565
222,3,0.00386,976824393
344,3,0.00408,965713546
226,3,0.00322,981064872
155,3,0.00398,974995817
200,3,0.00461,960746603
181,3,0.00438,962583372
342,3,0.00493,1041110587
169,3,0.0039,974681851
211,3,0.00391,975696721
219,3,0.00399,977543301
223,3,0.00383,976933462
665,3,0.00395,975360167
281,3,0.00398,975099260
302,3,0.0039,974701290
189,3,0.00448,962608391
271,3,0.00392,974592229
627,3,0.00462,960156985
272,3,0.0039,974689882
206,3,0.0039,974710889
240,3,0.00442,986742959
227,3,0.0039,974698124
248,3,0.0039,974693943
220,3,0.00405,967335116
456,3,0.00395,975368248
295,3,0.00403,966603311
341,3,0.00376,977435634
208,3,0.00469,959912985
243,3,0.00467,960861206
260,3,0.00423,965063311
224,3,0.00468,958544191
578,3,0.00395,975272267
304,3,0.00397,974880123
380,3,0.00384,968914381
253,3,0.00389,975792887
311,3,0.00392,974596182
213,3,0.00472,958010737
212,3,0.00418,965351191
277,3,0.00392,973981416
438,3,0.00414,965860347
269,3,0.0049,957373623
257,3,0.004,972790580
332,3,0.00439,963324338
210,3,0.00406,966092414
238,3,0.00398,974999360
376,3,0.00388,973101720
367,3,0.00419,965242392
263,3,0.0039,974692841
267,3,0.00389,974817920
403,3,0.00389,974817673
307,3,0.00397,968006433
312,3,0.00361,971107561
405,3,0.00392,974611572
236,3,0.00417,965200543
369,3,0.00363,971063486
646,3,0.00443,963642434
255,3,0.0039,973904340
303,3,0.00389,976546933
504,3,0.00406,965783144
336,3,0.00395,975357038
324,3,0.00406,966105010
298,3,0.00444,963795100
351,3,0.0039,974677032
413,3,0.00538,1013195565
395,3,0.00388,976761399
378,3,0.00396,975190842
442,3,0.00406,965765472
308,3,0.0042,965324544
377,3,0.00456,962928932
276,3,0.00392,974516957
457,3,0.0045,962833094
315,3,0.00763,998153807
347,3,0.00394,975437205
316,3,0.00395,975162951
301,3,0.00397,974887815
554,3,0.00396,975206932
397,3,0.00409,967038612
317,3,0.00452,962918707
273,3,0.00406,965584854
318,3,0.00391,975990682
361,3,0.00473,960258725
339,3,0.00443,963546955
345,3,0.00419,965242519
518,3,0.00476,957757259
292,3,0.0046,962395745
325,3,0.00472,960350618
333,3,0.00391,976046803
313,3,0.00405,967682804
328,3,0.00476,959225529
696,3,0.00423,965082988
346,3,0.0039,974683505
533,3,0.00391,974759964
387,3,0.00379,968942326
426,3,0.0039,973810743
537,3,0.00406,965787687
534,3,0.00389,976441909
396,3,0.00521,956763462
338,3,0.00467,961255613
573,3,0.00447,961985858
359,3,0.00417,965310681
409,3,0.0042,969593809
357,3,0.00426,964978696
540,3,0.00393,974205915
389,3,0.00405,966570490
335,3,0.00393,974337096
444,3,0.00454,962936952
366,3,0.0039,974694477
368,3,0.00392,975980448
350,3,0.00396,975204631
370,3,0.00393,973996874
496,3,0.00376,977435925
465,3,0.0042,965339623
411,3,0.0046,960763701
428,3,0.00399,966633852
740,3,0.00418,965271709
487,3,0.00439,963420316
375,3,0.00392,976300856
412,3,0.00406,966966717
910,3,0.00387,976497144
486,3,0.00414,965410779
420,3,0.00393,975453806
353,3,0.00414,965420025
517,3,0.00396,975189816
421,3,0.00403,966604311
388,3,0.00453,959999876
453,3,0.00393,973457693
433,3,0.00423,965071750
451,3,0.0044,962762629
725,3,0.0042,965277159
427,3,0.00388,973655739
489,3,0.00381,968416097
390,3,0.0039,974703351
408,3,0.00391,974654957
644,3,0.00417,965319664
475,3,0.0038,972511609
407,3,0.00398,974998805
548,3,0.00389,974781486
586,3,0.0039,974683352
404,3,0.00414,969323556
663,3,0.00391,975877740
591,3,0.00385,976670759
423,3,0.00407,967478236
543,3,0.00422,979336240
470,3,0.00489,957284476
703,3,0.00408,977621850
508,3,0.00414,965408812
455,3,0.0038,977026972
463,3,0.00478,957748220
469,3,0.00384,968387176
600,3,0.0049,957377322
429,3,0.00441,964018687
498,3,0.0044,962593942
452,3,0.0042,965331721
468,3,0.0046,958925146
710,3,0.0039,974692439
500,3,0.00407,966020488
571,3,0.00472,958007409
610,3,0.00397,967798101
511,3,0.00391,974648850
493,3,0.0039,974697400
467,3,0.00371,968645791
509,3,0.00403,966188703
462,3,0.00392,970497282
505,3,0.00173,1003795102
479,3,0.00384,968389772
629,3,0.0039,974672511
449,3,0.00461,959972670
507,3,0.00392,976208279
812,3,0.00396,974868687
555,3,0.00453,962309437
611,3,0.00477,958495030
715,3,0.00398,974988387
481,3,0.00387,976596537
528,3,0.00391,975948493
499,3,0.00453,959620023
581,3,0.0046,961292946
668,3,0.00392,970460615
538,3,0.00413,970188991
840,3,0.00438,963596155
649,3,0.00389,974795195
510,3,0.00379,971411790
587,3,0.00391,974654974
576,3,0.00477,958306203
711,3,0.00506,956751214
552,3,0.00805,997144166
667,3,0.00426,964979953
582,3,0.00409,971853694
514,3,0.00398,975097588
617,3,0.00387,973137036
690,3,0.00466,958675923
501,3,0.00392,975510754
577,3,0.00391,975998700
559,3,0.00479,959806127
626,3,0.00396,974294884
519,3,0.00404,970591146
502,3,0.00385,973222341
565,3,0.00385,976672924
602,3,0.00389,974812349
666,3,0.00417,965395170
522,3,0.00388,982779956
544,3,0.00448,962641295
539,3,0.00476,959215096
536,3,0.00387,972177452
746,3,0.00407,967278291
634,3,0.00435,962586764
741,3,0.00439,962594713
607,3,0.00263,980629187
585,3,0.00488,957311154
613,3,0.00391,974748877
570,3,0.00388,976755495
596,3,0.00389,974770072
653,3,0.00395,974408814
963,3,0.0034,1026524631
889,3,0.00417,965310217
764,3,0.00383,977085463
682,3,0.00386,968474243
604,3,0.00439,962559850
638,3,0.00391,974843026
701,3,0.00388,976584053
619,3,0.00394,975601971
645,3,0.00406,966091395
769,3,0.00407,967076445
714,3,0.00402,966784167
614,3,0.0042,965345556
622,3,0.00401,966272822
692,3,0.00255,989459120
637,3,0.0039,974694345
685,3,0.00408,967053756
762,3,0.00393,975452849
595,3,0.00401,966349699
735,3,0.00471,960975241
648,3,0.00402,972777640
633,3,0.00306,984250278
716,3,0.00452,961888744
654,3,0.00425,965160349
664,3,0.00395,975367801
677,3,0.00441,963428186
625,3,0.00395,972966182
656,3,0.00476,957560679
747,3,0.00394,967865557
670,3,0.00462,958627952
684,3,0.0039,974661503
723,3,0.00392,976300122
759,3,0.00391,976047723
700,3,0.00391,968520476
986,3,0.00416,965932505
681,3,0.00387,978135156
632,3,0.00392,976302264
671,3,0.00402,966302181
790,3,0.00276,993440229
657,3,0.00391,974759213
717,3,0.0039,973824303
754,3,0.00448,962600872
640,3,0.00443,1001195347
726,3,0.00414,965452899
791,3,0.00396,975630549
693,3,0.00377,977431921
819,3,0.00457,962686637
727,3,0.00386,973350119
739,3,0.00469,959915427
758,3,0.00397,975104652
706,3,0.00405,966159004
704,3,0.00389,974741940
803,3,0.0039,974696294
756,3,0.00393,976246193
995,3,0.0041,966016149
761,3,0.0039,974733270
807,3,0.00408,965630374
859,3,0.0044,963619642
695,3,0.00392,976128358
708,3,0.00395,974220044
720,3,0.00467,961552348
722,3,0.00421,965191965
766,3,0.00392,976249266
841,3,0.00389,974777511
721,3,0.00506,956756375
732,3,0.0042,965187293
774,3,0.00441,995045729
733,3,0.00424,965182686
728,3,0.00467,961457537
787,3,0.00454,962333034
767,3,0.00469,961545829
902,3,0.00472,959134526
815,3,0.00463,958599014
851,3,0.00394,974849008
949,3,0.00476,959225950
768,3,0.00317,1033340916
729,3,0.00487,957476382
738,3,0.00387,974064650
770,3,0.00395,975173467
799,3,0.00403,966225945
890,3,0.00384,973192433
760,3,0.00426,964735903
861,3,0.00373,968809260
897,3,0.00405,966809139
788,3,0.00438,964040681
896,3,0.00395,975122535
821,3,0.0039,974708910
808,3,0.00413,966005151
977,3,0.0039,974688961
869,3,0.0039,971669614
829,3,0.00415,965357186
782,3,0.00476,959266231
873,3,0.00473,959351707
838,3,0.00423,965179200
775,3,0.00506,956930150
994,3,0.00419,965244531
842,3,0.00745,997811885
898,3,0.00387,976810469
772,3,0.00409,971839369
806,3,0.00405,967333569
868,3,0.00408,967912821
798,3,0.00392,975395204
792,3,0.00394,974856595
800,3,0.00392,975862248
974,3,0.00413,965509356
854,3,0.00395,975134108
981,3,0.00457,960693029
999,3,0.00423,964445171
887,3,0.00392,974162296
888,3,0.00405,966580101
884,3,0.00403,966209495
953,3,0.00408,966039515
823,3,0.00391,974658346
894,3,0.00393,975559041
810,3,0.00467,958778780
793,3,0.00492,957361290
872,3,0.00394,974420854
836,3,0.0039,974736734
880,3,0.00388,974776656
830,3,0.00481,958159366
857,3,0.00469,961542047
844,3,0.00485,957388514
863,3,0.00458,961729436
860,3,0.00445,963491818
891,3,0.00425,965176145
874,3,0.00381,968436555
980,3,0.00519,956779873
856,3,0.00479,959815431
913,3,0.00379,971321242
870,3,0.00368,971031497
905,3,0.0041,965514120
878,3,0.00396,975209920
876,3,0.0039,974702975
813,3,0.00671,998323316
941,3,0.00418,965351008
867,3,0.00393,976337885
928,3,0.00516,956705790
901,3,0.00422,965078798
946,3,0.0039,974709648
877,3,0.00476,958058979
924,3,0.00383,968197534
935,3,0.00416,965930785
886,3,0.00465,960306314
847,3,0.00369,977449321
8,4,0.00356,965303912
41,4,0.00228,1037469029
10,4,0.00349,968186773
6,4,0.00346,971117260
7,4,0.00396,976311963
18,4,0.00392,974636364
4,4,0.0049,957373110
495,4,0.00394,974707751
1,4,0.00476,959217625
197,4,0.00375,977290718
65,4,0.00416,960649689
12,4,0.00353,966974560
15,4,0.00357,967062981
47,4,0.00399,974410739
76,4,0.0039,974919203
3,4,0.00386,972647071
57,4,0.00347,978577831
21,4,0.00351,966609429
110,4,0.00356,965282980
58,4,0.00406,961940201
16,4,0.00322,981145219
36,4,0.0038,963866716
49,4,0.00382,963975406
2,4,0.00286,979425243
64,4,0.00352,968934934
9,4,0.00391,975219869
191,4,0.00403,973628882
28,4,0.00399,962755592
23,4,0.00392,974610255
205,4,0.00367,965059907
33,4,0.00408,974162474
81,4,0.00563,956801707
22,4,0.00392,974691999
17,4,0.00394,974738723
14,4,0.00349,966096030
19,4,0.00365,978212663
66,4,0.00354,965364260
43,4,0.00483,957720913
48,4,0.00484,957715581
105,4,0.00408,974083802
40,4,0.00473,958430468
54,4,0.00391,975201907
230,4,0.00392,974660315
27,4,0.00395,974494612
98,4,0.00395,974750014
91,4,0.00316,979767114
35,4,0.00392,974693177
50,4,0.00364,967606527
158,4,0.00353,978103857
73,4,0.00396,976217925
89,4,0.0035,966995327
44,4,0.00563,956782595
86,4,0.00392,974690686
83,4,0.00376,969642580
128,4,0.00407,962828502
53,4,0.00386,973215642
45,4,0.00401,962933567
84,4,0.00499,957283563
167,4,0.00389,963258425
74,4,0.0036,965679532
72,4,0.00392,975429171
29,4,0.00394,974707545
142,4,0.00391,973375859
431,4,0.00394,974704380
164,4,0.00481,958165363
136,4,0.00389,963275862
196,4,0.00393,974823186
42,4,0.00405,973989345
68,4,0.0036,965706709
67,4,0.00409,962485834
100,4,0.00365,965086260
56,4,0.00392,974672326
82,4,0.00372,978018506
99,4,0.0041,962258128
114,4,0.00396,976488892
140,4,0.00361,965183767
109,4,0.00406,974180079
135,4,0.0036,968640685
127,4,0.00405,962500526
122,4,0.00422,962671088
78,4,0.00396,976527206
69,4,0.00422,962685321
96,4,0.00396,976125045
245,4,0.00505,957275027
108,4,0.00397,972407796
79,4,0.00461,959439667
101,4,0.00352,968167345
118,4,0.00476,959220085
186,4,0.00349,968905723
121,4,0.0039,974924435
141,4,0.00425,962637356
133,4,0.00399,974413724
151,4,0.00544,957018935
216,4,0.00487,957672614
156,4,0.00399,974429590
214,4,0.00394,974600331
97,4,0.0035,965586450
119,4,0.0039,977337792
179,4,0.00395,974763591
112,4,0.00565,956856537
372,4,0.00211,998698881
120,4,0.00393,975701289
154,4,0.00349,966120691
162,4,0.00479,959353601
148,4,0.00407,1029891782
229,4,0.00351,967343052
252,4,0.00423,962601714
393,4,0.00476,959210993
174,4,0.0039,974864710
175,4,0.00392,974616559
161,4,0.00418,960594302
147,4,0.00353,966536908
202,4,0.00405,962821194
171,4,0.00392,975584121
215,4,0.00394,975968305
157,4,0.0039,974920463
237,4,0.00423,962647340
217,4,0.00395,974760634
266,4,0.0039,974951964
274,4,0.00481,959292079
155,4,0.00394,974728231
343,4,0.00393,974817813
200,4,0.00425,960748038
181,4,0.00258,986270543
342,4,0.00407,1030229330
169,4,0.00392,974680382
223,4,0.00396,976227491
281,4,0.00389,975098584
406,4,0.0039,975495304
627,4,0.00441,960156553
598,4,0.00376,977850704
272,4,0.00392,974695029
382,4,0.0038,963866151
206,4,0.00394,974712134
227,4,0.00393,974837796
472,4,0.0039,974887262
248,4,0.00392,974688794
220,4,0.00352,967335010
456,4,0.00391,975368363
341,4,0.00378,977437518
242,4,0.00396,975957743
208,4,0.00456,959913068
243,4,0.0042,960846047
224,4,0.00468,958545166
374,4,0.00395,974487214
578,4,0.0039,975272076
304,4,0.0039,974880207
432,4,0.00366,964403066
253,4,0.00395,975792248
311,4,0.00296,981394188
213,4,0.0048,958010582
410,4,0.00476,959299762
212,4,0.00354,965352027
264,4,0.00392,975384411
438,4,0.00359,965860415
269,4,0.0049,957373723
257,4,0.00382,972794577
332,4,0.00385,963323693
210,4,0.00349,966092497
381,4,0.00393,974778279
258,4,0.00392,974666984
367,4,0.00359,965242742
435,4,0.00395,975864317
267,4,0.00393,974814658
403,4,0.00393,974817751
440,4,0.00391,975452485
356,4,0.00364,965095893
290,4,0.00382,963562735
405,4,0.00392,974611801
236,4,0.00359,965200346
369,4,0.00345,971063518
255,4,0.00408,973904376
289,4,0.00393,975528049
303,4,0.0035,980447807
417,4,0.0039,974887398
504,4,0.00357,965783825
298,4,0.00382,963794984
351,4,0.00392,974676999
251,4,0.00352,967404748
442,4,0.00358,965765165
278,4,0.00468,958529110
270,4,0.00364,965099422
305,4,0.00394,974742868
347,4,0.00392,975436328
316,4,0.00391,975162215
337,4,0.00497,957315533
301,4,0.0039,974887999
554,4,0.00391,975206890
397,4,0.00355,967038696
317,4,0.00401,962919454
599,4,0.00353,966516219
318,4,0.00396,975988266
361,4,0.00436,960255508
339,4,0.00381,963546883
345,4,0.00359,965244022
518,4,0.00486,957756278
355,4,0.00395,962059874
327,4,0.00394,974600688
292,4,0.00411,962463598
323,4,0.00366,970072613
437,4,0.00394,975787940
325,4,0.00424,960350428
309,4,0.00402,973469891
333,4,0.00396,976047800
313,4,0.0037,967683323
425,4,0.00357,967240724
328,4,0.00476,959226539
346,4,0.00392,974683589
415,4,0.00247,984859568
426,4,0.00409,973809710
537,4,0.00357,965787455
396,4,0.00564,956763596
450,4,0.00364,968628664
338,4,0.00419,961180465
359,4,0.00356,965312602
409,4,0.00378,969594784
357,4,0.0037,964978481
540,4,0.00405,974205941
335,4,0.004,974337096
784,4,0.00469,958612500
651,4,0.00396,976214105
366,4,0.00392,974694518
399,4,0.00347,966641514
368,4,0.00394,975978924
520,4,0.00393,974819708
411,4,0.00423,960763701
392,4,0.0039,974868902
740,4,0.00218,1006399657
487,4,0.00379,963420438
375,4,0.00397,976299981
412,4,0.00353,966966717
779,4,0.00431,961475293
486,4,0.00357,965410844
421,4,0.00351,966604461
388,4,0.00447,959999758
451,4,0.00428,961039505
424,4,0.0039,974863818
471,4,0.00391,975447380
489,4,0.00349,968416638
390,4,0.00394,974705616
407,4,0.00389,974998903
548,4,0.00393,974781596
954,4,0.00393,974836766
516,4,0.00431,960328081
476,4,0.00484,958174584
523,4,0.00408,974142832
601,4,0.00364,964488207
663,4,0.00396,975877875
591,4,0.00399,976671048
423,4,0.00353,967478271
698,4,0.00363,965275262
470,4,0.00499,957284286
446,4,0.00394,974737458
463,4,0.00486,957746933
469,4,0.00349,968894590
777,4,0.00388,963282651
546,4,0.00391,974842389
600,4,0.0049,957375542
429,4,0.00381,964018866
498,4,0.00416,962593350
461,4,0.00459,959476810
468,4,0.00464,958873219
542,4,0.00349,966136086
500,4,0.00346,966020527
558,4,0.00349,968211429
488,4,0.0039,975421736
511,4,0.00393,974649946
493,4,0.00392,974697039
467,4,0.00395,975976547
494,4,0.00405,961898030
509,4,0.00348,966187745
530,4,0.0039,974881307
639,4,0.00393,977033113
679,4,0.00381,972265372
479,4,0.00347,968389800
507,4,0.00396,976208451
594,4,0.00423,962606751
555,4,0.00414,962308990
611,4,0.00477,958494630
609,4,0.00483,957463400
636,4,0.00357,965782022
531,4,0.00359,967528147
528,4,0.00395,975948555
547,4,0.00392,974617754
789,4,0.00359,964711202
561,4,0.00366,964141197
581,4,0.00418,961293699
538,4,0.00357,970188933
590,4,0.00392,974692332
553,4,0.00397,976290750
587,4,0.00393,974653357
711,4,0.00551,956751518
593,4,0.00357,965333149
491,4,0.00406,974232016
582,4,0.00356,971853702
617,4,0.00382,973137070
690,4,0.00466,958675974
501,4,0.00391,975512962
567,4,0.00318,1009931186
577,4,0.00395,975997946
780,4,0.00367,965072669
519,4,0.00366,970072580
502,4,0.00385,973222454
565,4,0.00399,976672941
602,4,0.00391,975173943
666,4,0.00356,965395246
522,4,0.00324,982780702
615,4,0.00389,974966644
539,4,0.00476,959215132
536,4,0.0038,972177518
746,4,0.00357,967278510
634,4,0.00413,962588447
613,4,0.00395,974747039
778,4,0.0039,974940841
596,4,0.00395,974768558
889,4,0.00356,965309760
960,4,0.00519,957190947
604,4,0.00408,962560546
638,4,0.00391,974843078
687,4,0.00358,972017962
771,4,0.00364,965180645
619,4,0.00392,975601441
769,4,0.00361,968735633
714,4,0.00346,966784314
606,4,0.00358,967854581
614,4,0.00357,965345676
748,4,0.00441,960073549
637,4,0.00393,974770887
685,4,0.0036,966360921
762,4,0.00391,975453743
595,4,0.0036,966349731
680,4,0.00385,973210809
648,4,0.00142,991922519
833,4,0.00369,978228789
786,4,0.00393,974772223
716,4,0.00407,961863373
652,4,0.00419,962687016
938,4,0.0039,975281164
664,4,0.00391,975367608
655,4,0.00397,976300567
625,4,0.00387,972965284
656,4,0.00491,957565516
683,4,0.00392,974695348
759,4,0.00396,976048241
751,4,0.00359,967525130
955,4,0.0036,968636151
986,4,0.00352,965931103
918,4,0.0041,962484364
632,4,0.00397,976302181
671,4,0.00354,966302181
657,4,0.00395,974757425
717,4,0.00409,973822351
754,4,0.00421,962591585
640,4,0.00443,960142938
726,4,0.00353,965455336
819,4,0.00422,962684909
727,4,0.00388,973349334
758,4,0.0039,975104429
706,4,0.00347,966158914
783,4,0.0039,974914880
713,4,0.00404,974251918
704,4,0.00394,974741940
803,4,0.00392,974697218
756,4,0.00396,976245845
694,4,0.00394,974582963
761,4,0.00393,974769576
686,4,0.00353,970288885
807,4,0.00359,965631996
695,4,0.00396,976128059
720,4,0.00431,961550394
688,4,0.00354,965354108
722,4,0.00361,965192053
766,4,0.00396,976247801
721,4,0.00551,956756202
732,4,0.0036,965187352
745,4,0.00357,965319951
802,4,0.00397,976643647
733,4,0.00364,965181729
906,4,0.00356,965309257
879,4,0.0039,974910561
728,4,0.00431,961457605
787,4,0.00415,962333190
767,4,0.00428,961545894
902,4,0.00472,959130904
815,4,0.0047,958599049
851,4,0.00395,974748676
934,4,0.00395,974752369
835,4,0.00353,965414828
831,4,0.00375,978298151
760,4,0.00357,964736476
861,4,0.00348,968809317
